user,song,play_count
Tx08SlmMqQRwRMUr,0F3EDD099F404795BC302E3ACC331EDB,3
Tx08SlmMqQRwRMUr,68B1800E61B945F38A61F7D96D4719B5,2
Tx08SlmMqQRwRMUr,7758FF8EE1CB438783CAD3082B927FED,3
Tx08SlmMqQRwRMUr,F74D48C6E7BB48B097FD3DB63E4074E1,1
Tx08SlmMqQRwRMUr,BBF02C03786F40AAAEA16A7F064D1841,5
Tx08SlmMqQRwRMUr,B9B914BC4FEB4B78AECDE74225C9F518,4
Tx08SlmMqQRwRMUr,66F1685784E74EB782A8338445554631,6
Tx08SlmMqQRwRMUr,15ECEFB184E149429CEFFF1F3B2C75F5,1
Tx08SlmMqQRwRMUr,3F89013A1AF740D08F6913DAD70D909E,4
IbQlf2NVsbbzZRax,434159AB4C374FB1A83A4E64429E1EFC,4
IbQlf2NVsbbzZRax,CD99B5C31E4844EAAFDEE5C70C58221A,5
IbQlf2NVsbbzZRax,DEE5CF5AE38F4B4E8065E8DF4ED80BA3,3
IbQlf2NVsbbzZRax,421CCA69B3EB4CBCA8BC81E0CD0CCB61,3
IbQlf2NVsbbzZRax,01DCEC4C8897483A8BB22BE59955EF57,0
IbQlf2NVsbbzZRax,4D40535A7A1C4FF3A2CFF62544F2CA07,3
IbQlf2NVsbbzZRax,010DF0A336714D1692B04510126619B4,0
IbQlf2NVsbbzZRax,07AD5AD3B7D541048890724FBF981DB1,3
IbQlf2NVsbbzZRax,B652FDC95F7E48D495EEEC048799C0C2,3
IbQlf2NVsbbzZRax,346E1CFD2ADF41FEA280BCC79B4469EB,1
IbQlf2NVsbbzZRax,E5BA88B837D94EC99FBE594EB197535E,2
IbQlf2NVsbbzZRax,97B7CDBEB350462DA0F509C2E9814572,4
IbQlf2NVsbbzZRax,8382AC495DAA4065BCB7AE437AA0B011,3
IbQlf2NVsbbzZRax,72E107EA5C354E79BBC391447C345835,4
IbQlf2NVsbbzZRax,9FEACC8E68AC4D6F84297E4A474B2A22,2
IbQlf2NVsbbzZRax,5C366E0666BB413C98AF67114088F425,3
IbQlf2NVsbbzZRax,A8BB4D9B6DF848F99EE4693F872DBB11,1
IbQlf2NVsbbzZRax,A71F779CFD714D47937E760923C6E835,3
IbQlf2NVsbbzZRax,D929B762E6BE4FE9819B9F11983BA451,4
IbQlf2NVsbbzZRax,CAC719D736CE406FAD8248402D2C2B04,4
IbQlf2NVsbbzZRax,FE2E72FF11404B1490FF0C225057AA62,1
IbQlf2NVsbbzZRax,2DD1845A627B4F808A704F7DB612DADE,3
IbQlf2NVsbbzZRax,BBF02C03786F40AAAEA16A7F064D1841,3
IbQlf2NVsbbzZRax,E0C3B849F41843329FF76C43BE32FE85,1
IbQlf2NVsbbzZRax,43C50E44889246A8945EF054ACBD40AB,1
IbQlf2NVsbbzZRax,4974DBE61C3E46FAAD273A44771380C5,2
IbQlf2NVsbbzZRax,AC41EAD90B7445E6AD3C4862BDF8B71C,2
IbQlf2NVsbbzZRax,42867E93CAFA4F3296145987FD085CC3,5
IbQlf2NVsbbzZRax,C6C5BD59E2AE4C7CBFD9B7EDB1DF47AC,2
d6Bwng1B0XnX1vDZ,1E1D90560B9446CB8482BA0585E21018,2
d6Bwng1B0XnX1vDZ,DD0BDF4210C541908ECF709674D4226C,3
d6Bwng1B0XnX1vDZ,13D3CA1B7CCD4888A91D3E4981DB022F,0
d6Bwng1B0XnX1vDZ,2A50A7CA9D4242C2A60809253CF0986A,2
d6Bwng1B0XnX1vDZ,CAAABC70B8EF46888A5D9D0B8A408415,3
d6Bwng1B0XnX1vDZ,F6A51A44D9EC49BB85CCFBF73D972028,1
d6Bwng1B0XnX1vDZ,0E246FE51DCC4BC4B4415B858AA011FA,3
d6Bwng1B0XnX1vDZ,E040F2C9C7924E719D108E1B01811C2E,2
d6Bwng1B0XnX1vDZ,57E7CF8FFCA348969C081EBB5AF062CD,1
d6Bwng1B0XnX1vDZ,2E671F40251441BABD553E3AEB7A8FF8,1
d6Bwng1B0XnX1vDZ,C249532CF72A4381B0FD5763A05C021C,3
d6Bwng1B0XnX1vDZ,12925F960B714077965D923FAA61BB5E,3
d6Bwng1B0XnX1vDZ,36C1E197519B45B290FD99E2191B902B,0
d6Bwng1B0XnX1vDZ,616B8678CF8B481193586240F0C1A5F9,3
d6Bwng1B0XnX1vDZ,A10049FD2EE94CAD8DD269EF0FC37310,3
d6Bwng1B0XnX1vDZ,216F3FD830854B01856BBF755FB02E28,5
d6Bwng1B0XnX1vDZ,BEF99CB14547432DB7136F8F80D47F5D,4
d6Bwng1B0XnX1vDZ,66F1685784E74EB782A8338445554631,3
d6Bwng1B0XnX1vDZ,501FDD28A6DE4750B253B09D65D8C138,2
d6Bwng1B0XnX1vDZ,64F0A5105DB0476D87A99878DEBCCD85,4
d6Bwng1B0XnX1vDZ,02E0AC98E7C34A43A0962137F2EC5EF5,4
d6Bwng1B0XnX1vDZ,A403725BB48F47C08803A98B5BAA14A9,3
d6Bwng1B0XnX1vDZ,87F393B86F124AC68BA381A28C14E8D5,1
d6Bwng1B0XnX1vDZ,1F71634AC2AB4355B43020F038945054,1
d6Bwng1B0XnX1vDZ,626D409922F24310B701677A2D93D306,3
d6Bwng1B0XnX1vDZ,0F3EDD099F404795BC302E3ACC331EDB,4
d6Bwng1B0XnX1vDZ,5DF5B9FE493849008E87D7032694433D,1
d6Bwng1B0XnX1vDZ,86AABF80DF7B48BBBBEBF2347A8E2F0E,1
d6Bwng1B0XnX1vDZ,6190E12DE6104BD6BD3F023143468ADD,3
d6Bwng1B0XnX1vDZ,6CC2B9D353554CA9A9A6507F0D8E0936,1
FEUPEe50aqPcrR6L,97E31AD2FCA84DDB82AE635369102EC6,3
FEUPEe50aqPcrR6L,E11DF0832CF842A881DD26E04733B10C,2
FEUPEe50aqPcrR6L,F171A125CA4149C2B8A3D24945EF99E0,2
FEUPEe50aqPcrR6L,960C634DFC4949AF8C327146554CBE41,5
FEUPEe50aqPcrR6L,E50B80A2A23A439C9CF776AA72351506,2
FEUPEe50aqPcrR6L,01B70C715FCA4F669BBB15D0A4E5127D,0
FEUPEe50aqPcrR6L,08636BEFB8C14833BD43A7F09C5C419F,2
FEUPEe50aqPcrR6L,F1E1FDF08E344515B86CC960EB8DD9BB,2
FEUPEe50aqPcrR6L,BCDAA4D833D044E7B8B402E57B461BA4,0
FEUPEe50aqPcrR6L,87DC2363A4124B47A85AD24C14CA37CF,4
FEUPEe50aqPcrR6L,8677CE33624B4710A1D3E3179371C9C4,2
FEUPEe50aqPcrR6L,64F0A5105DB0476D87A99878DEBCCD85,2
FEUPEe50aqPcrR6L,C8352158E3C04E8BA40AF6900083C516,1
FEUPEe50aqPcrR6L,141C763816A34A9786974E0E23B1E100,0
FEUPEe50aqPcrR6L,B4949457D72E43D3BB75F16F77997A32,2
FEUPEe50aqPcrR6L,D7F084EA8B9A4AEDB868F3CA7346C916,1
FEUPEe50aqPcrR6L,2F05355627CF483F9EC80CD3C578D354,1
FEUPEe50aqPcrR6L,C216ADA056E344E990043FE14D6895D7,4
FEUPEe50aqPcrR6L,9DA9F150F84F4C9FAB9BCC7E231A1BDA,4
FEUPEe50aqPcrR6L,97B7CDBEB350462DA0F509C2E9814572,0
FEUPEe50aqPcrR6L,D7CB2537F4C84D6AA296AF2BAE0B7929,2
FEUPEe50aqPcrR6L,4D40535A7A1C4FF3A2CFF62544F2CA07,1
FEUPEe50aqPcrR6L,02E0AC98E7C34A43A0962137F2EC5EF5,2
FEUPEe50aqPcrR6L,75B0FF67DBA8412C99616A8EE8463FB7,2
FEUPEe50aqPcrR6L,84816FB0E9CB44E8BBB4AD4AA90CE716,3
FEUPEe50aqPcrR6L,693B2914E0484CE68D6966FB0F490DCA,7
FEUPEe50aqPcrR6L,6F77397C76564852B5091E1B5A283E7F,2
FEUPEe50aqPcrR6L,D3887181814D47A8B7220E810250C00B,4
FEUPEe50aqPcrR6L,8ABE5517CE524825AAF593C319E4DCEE,3
FEUPEe50aqPcrR6L,A4C3C0AFFE0F400BA1A472DB41F00FD2,3
cRXSTVpU9uN19f7C,2C6882575B9B403ABB266257C2C1A5CC,4
cRXSTVpU9uN19f7C,951BAED336214765BB1526433B7F8BA7,0
cRXSTVpU9uN19f7C,53D63CB1A83F4AB799BCBB2152D17746,4
cRXSTVpU9uN19f7C,36C1E197519B45B290FD99E2191B902B,2
cRXSTVpU9uN19f7C,109C990F983D4C5199D68B7722F3F248,2
cRXSTVpU9uN19f7C,626F5C43A66F441A9BCA29D56D313E66,1
cRXSTVpU9uN19f7C,902893B21A724307BED76508CBAF1359,3
cRXSTVpU9uN19f7C,8DCE44162E8B42279F48B091AB38F155,2
cRXSTVpU9uN19f7C,02E0AC98E7C34A43A0962137F2EC5EF5,0
cRXSTVpU9uN19f7C,CFBAF0A7F66F4774B8231F025F0B501B,1
cRXSTVpU9uN19f7C,F03392F4041F423AA75C253D5FC2854F,5
cRXSTVpU9uN19f7C,E5CF5643C74E47168F1E5941CF3FEC98,1
cRXSTVpU9uN19f7C,F24540426044461DA1F11A46A09463D6,4
cRXSTVpU9uN19f7C,8523ECC833984DA7A06E09B71D03D779,1
cRXSTVpU9uN19f7C,5EADE7F2DB95422DA2404E58AA7DE359,1
cRXSTVpU9uN19f7C,435760CF7E6A4F119BDA2C6C55074DCB,3
cRXSTVpU9uN19f7C,879D2A0F78D94D0DAFF9923C8B753AA8,3
cRXSTVpU9uN19f7C,B18A787130CD46B79D55FF81E089869A,3
cRXSTVpU9uN19f7C,38B427FE7F5340E1B73B2D4DA0601EA4,3
cRXSTVpU9uN19f7C,C2A73FD47BFC48C598DA84C9014C0D3B,1
cRXSTVpU9uN19f7C,6F64983B886C4B7EB2402052D839E79F,0
cRXSTVpU9uN19f7C,0050152A5E1B424D81F6D9BECE20EBEF,3
cRXSTVpU9uN19f7C,68B1800E61B945F38A61F7D96D4719B5,2
cRXSTVpU9uN19f7C,68F0380A314E41B2A02EF6E22634C6E5,2
cRXSTVpU9uN19f7C,AF5999CCDB494234B41AE0A97C93AD01,1
cRXSTVpU9uN19f7C,7C42FB9D7E0E4176B4A43D73A1219CAD,0
cRXSTVpU9uN19f7C,CF69FF0C921C4BA494D5BE4B18D28346,2
cRXSTVpU9uN19f7C,589F63B352584200907D375A7B21A766,1
cRXSTVpU9uN19f7C,3F362D7BBCFB4D43887AA8A2B09EB60D,2
cRXSTVpU9uN19f7C,D09A8C10A03B4122B1FB07729C4F8D8C,1
OZt411XQUo0gZLSe,186FACC6785F48B1954D2FDE00B134FD,3
OZt411XQUo0gZLSe,111DC561B2DA4CB68E51A844DBD3F21A,2
OZt411XQUo0gZLSe,CAE8A332FC724AF684B0545F4BC5949B,0
OZt411XQUo0gZLSe,42867E93CAFA4F3296145987FD085CC3,2
OZt411XQUo0gZLSe,A5D2463B154C4414B5004EC6C09F279F,3
OZt411XQUo0gZLSe,B4949457D72E43D3BB75F16F77997A32,4
OZt411XQUo0gZLSe,51788D20CCA24F94BA66D1BB92D2A756,1
OZt411XQUo0gZLSe,53DF3B34EDB447C18DFF633ED835A9AA,2
OZt411XQUo0gZLSe,B883535EC4D64F3381914CBF905B4516,6
OZt411XQUo0gZLSe,24863372B84240B8BB0CC3E93E3525AA,1
OZt411XQUo0gZLSe,EA37A6EC896D4BC8BED111755BC849AC,2
OZt411XQUo0gZLSe,109C990F983D4C5199D68B7722F3F248,4
OZt411XQUo0gZLSe,C216ADA056E344E990043FE14D6895D7,2
OZt411XQUo0gZLSe,8ACBB74B187D4B50B3CAC85B83C6A04D,3
OZt411XQUo0gZLSe,F9773406EF214E0FBC60B796FE77E79C,6
OZt411XQUo0gZLSe,8DC5182B86C8435384DBF05B85C18014,1
OZt411XQUo0gZLSe,0EB7FC393FF540F792925B5167A5EE3D,3
OZt411XQUo0gZLSe,5C366E0666BB413C98AF67114088F425,4
OZt411XQUo0gZLSe,56165305992D437D80973A7AC3183FB1,2
OZt411XQUo0gZLSe,70E880F2832D4CEB859BDE8B14026186,1
OZt411XQUo0gZLSe,DFD4EC3F5C0A429DBD39694FBE935951,0
OZt411XQUo0gZLSe,0B8BDE295E2C4D248DB31B275A9A6E89,3
OZt411XQUo0gZLSe,B8F5F870CDF1465384BF4DF2D4DB6B0C,1
OZt411XQUo0gZLSe,EDC893831A0C4AEBABF5352BD91E1CBB,2
OZt411XQUo0gZLSe,AD3A3A9F617B44109E77136E11BDB5E0,2
OZt411XQUo0gZLSe,6F64ED655A7247D6AFCDF70D0BD73905,4
OZt411XQUo0gZLSe,6F83CB74990A4F88945FA6F13F59D56D,2
OZt411XQUo0gZLSe,DFB74512DC11444884352F82F08E3E7E,0
OZt411XQUo0gZLSe,40E963EF73034EF4896AD4C84364EBF8,1
OZt411XQUo0gZLSe,603347A5BF5C442FBF9C8C186EBAA3B2,2
KfTygL4k5rTFLBwN,D929B762E6BE4FE9819B9F11983BA451,3
KfTygL4k5rTFLBwN,BAA886F8513C448F843E5592774E6477,5
KfTygL4k5rTFLBwN,81E342ECAD5241DF9E7B7C4F0EE69DA1,1
KfTygL4k5rTFLBwN,F171A125CA4149C2B8A3D24945EF99E0,6
KfTygL4k5rTFLBwN,97B7CDBEB350462DA0F509C2E9814572,5
KfTygL4k5rTFLBwN,F1E1FDF08E344515B86CC960EB8DD9BB,1
KfTygL4k5rTFLBwN,0C5A52A0734B441F9202BC93AF393DA9,3
KfTygL4k5rTFLBwN,68FB26BD5BFC4FB0BA3EBBB31B4550F1,5
KfTygL4k5rTFLBwN,A5ECB17128E94716ABA724CC5087834D,1
KfTygL4k5rTFLBwN,754D85BCB6654685A366F76EBA8C553D,5
KfTygL4k5rTFLBwN,D4047B2E021C47ACBA6C0E0F02D9D224,2
KfTygL4k5rTFLBwN,1A687474822040888564A910C60B270A,2
KfTygL4k5rTFLBwN,50EBD4833F9A405D9018DCDF91B0F980,1
KfTygL4k5rTFLBwN,491F85DC3943433DAADD12495B7FECD0,5
KfTygL4k5rTFLBwN,64F0A5105DB0476D87A99878DEBCCD85,2
KfTygL4k5rTFLBwN,F6D4A71B2D3242DC9E834B10115D91E5,4
KfTygL4k5rTFLBwN,22CB5981D31D43398D3690D711295613,3
KfTygL4k5rTFLBwN,51129C00F86D4D9BADE0B73199E70F69,1
